row_number,NDVI,Pred_Veg,geometry,latitude,longitude,area,centroid_latitude,centroid_longitude
4193,0.78295,Deciduous Forest,"POLYGON Z ((465048.29399999976 7194047.1351 0, 465048.29399999976 7194052.335099999 0, 465063.8940000003 7194052.335099999 0, 465063.8940000003 7194057.535100002 0, 465063.8940000003 7194062.735100001 0, 465069.0939999996 7194062.735100001 0, 465084.69400000013 7194062.735100001 0, 465084.69400000013 7194057.535100002 0, 465079.49399999995 7194057.535100002 0, 465079.49399999995 7194052.335099999 0, 465074.29399999976 7194052.335099999 0, 465074.29399999976 7194047.1351 0, 465048.29399999976 7194047.1351 0))",,,324.4800000087172,7194054.501766667,465068.22733333387
4194,0.757798,Deciduous Forest,"POLYGON Z ((465084.69400000013 7194041.9351 0, 465084.69400000013 7194047.1351 0, 465084.69400000013 7194052.335099999 0, 465079.49399999995 7194052.335099999 0, 465079.49399999995 7194057.535100002 0, 465084.69400000013 7194057.535100002 0, 465084.69400000013 7194062.735100001 0, 465089.8940000003 7194062.735100001 0, 465095.0939999996 7194067.9351 0, 465095.0939999996 7194073.1351 0, 465100.29399999976 7194073.1351 0, 465100.29399999976 7194062.735100001 0, 465095.0939999996 7194062.735100001 0, 465089.8940000003 7194041.9351 0, 465084.69400000013 7194041.9351 0))",,,256.8800000087172,7194057.26141579,465090.1676842097
4195,0.748927,Deciduous Forest,"POLYGON Z ((465136.69400000013 7194057.535100002 0, 465136.69400000013 7194062.735100001 0, 465147.0939999996 7194062.735100001 0, 465147.0939999996 7194057.535100002 0, 465136.69400000013 7194057.535100002 0))",,,54.07999998934567,7194060.135100002,465141.8939999998
4196,0.777342,Deciduous Forest,"POLYGON Z ((465214.69400000013 7194062.735100001 0, 465219.8940000003 7194062.735100001 0, 465219.8940000003 7194057.535100002 0, 465199.0939999996 7194057.535100002 0, 465199.0939999996 7194062.735100001 0, 465214.69400000013 7194062.735100001 0))",,,108.15999998837711,7194060.135100001,465209.49399999995
4197,0.748936,Deciduous Forest,"POLYGON Z ((465245.8940000003 7194047.1351 0, 465245.8940000003 7194052.335099999 0, 465251.0939999996 7194052.335099999 0, 465251.0939999996 7194062.735100001 0, 465256.29399999976 7194062.735100001 0, 465256.29399999976 7194047.1351 0, 465245.8940000003 7194047.1351 0))",,,108.16000000290573,7194053.6351,465252.39400000015
4198,0.760381,Deciduous Forest,"POLYGON Z ((465303.0939999996 7194036.735100001 0, 465303.0939999996 7194041.9351 0, 465292.69400000013 7194041.9351 0, 465292.69400000013 7194052.335099999 0, 465292.69400000013 7194062.735100001 0, 465297.8940000003 7194062.735100001 0, 465297.8940000003 7194067.9351 0, 465303.0939999996 7194067.9351 0, 465303.0939999996 7194057.535100002 0, 465308.29399999976 7194057.535100002 0, 465308.29399999976 7194052.335099999 0, 465308.29399999976 7194041.9351 0, 465313.49399999995 7194041.9351 0, 465313.49399999995 7194036.735100001 0, 465303.0939999996 7194036.735100001 0))",,,378.55999999322006,7194050.849385714,465301.23685714277
4199,0.79823,Deciduous Forest,"POLYGON Z ((465339.49399999995 7194052.335099999 0, 465329.0939999996 7194052.335099999 0, 465329.0939999996 7194062.735100001 0, 465339.49399999995 7194062.735100001 0, 465339.49399999995 7194052.335099999 0))",,,108.16000002712012,7194057.5351,465334.2939999998
4200,0.794977,Deciduous Forest,"POLYGON Z ((465344.69400000013 7194047.1351 0, 465344.69400000013 7194052.335099999 0, 465339.49399999995 7194052.335099999 0, 465339.49399999995 7194062.735100001 0, 465329.0939999996 7194062.735100001 0, 465329.0939999996 7194067.9351 0, 465334.29399999976 7194067.9351 0, 465344.69400000013 7194067.9351 0, 465344.69400000013 7194073.1351 0, 465355.0939999996 7194073.1351 0, 465355.0939999996 7194062.735100001 0, 465355.0939999996 7194052.335099999 0, 465349.8940000003 7194052.335099999 0, 465349.8940000003 7194047.1351 0, 465344.69400000013 7194047.1351 0))",,,378.55999999806284,7194061.620814284,465345.8082857143
4201,0.763824,Deciduous Forest,"POLYGON Z ((465349.8940000003 7194047.1351 0, 465349.8940000003 7194052.335099999 0, 465355.0939999996 7194052.335099999 0, 465355.0939999996 7194062.735100001 0, 465365.49399999995 7194062.735100001 0, 465365.49399999995 7194057.535100002 0, 465370.69400000013 7194057.535100002 0, 465370.69400000013 7194052.335099999 0, 465365.49399999995 7194052.335099999 0, 465365.49399999995 7194047.1351 0, 465355.0939999996 7194047.1351 0, 465349.8940000003 7194047.1351 0))",,,216.32000003002585,7194054.285100001,465360.2940000007
4202,0.837132,Deciduous Forest,"POLYGON Z ((465407.0939999996 7194057.535100002 0, 465407.0939999996 7194052.335099999 0, 465401.8940000003 7194052.335099999 0, 465396.69400000013 7194052.335099999 0, 465396.69400000013 7194057.535100002 0, 465396.69400000013 7194062.735100001 0, 465401.8940000003 7194062.735100001 0, 465401.8940000003 7194057.535100002 0, 465407.0939999996 7194057.535100002 0))",,,81.12000002518297,7194056.668433332,465401.02733333356
4203,0.702633,Shrubland,"POLYGON Z ((464881.8940000003 7194041.9351 0, 464881.8940000003 7194047.1351 0, 464871.49399999995 7194047.1351 0, 464871.49399999995 7194057.535100002 0, 464866.29399999976 7194057.535100002 0, 464866.29399999976 7194062.735100001 0, 464887.0939999996 7194062.735100001 0, 464887.0939999996 7194057.535100002 0, 464892.29399999976 7194057.535100002 0, 464892.29399999976 7194052.335099999 0, 464892.29399999976 7194047.1351 0, 464892.29399999976 7194041.9351 0, 464887.0939999996 7194041.9351 0, 464881.8940000003 7194041.9351 0))",,,378.5600000174344,7194053.449385716,464881.15114285715
4204,0.699762,Evergreen Forest,"POLYGON Z ((464907.8940000003 7194047.1351 0, 464902.69400000013 7194047.1351 0, 464902.69400000013 7194052.335099999 0, 464892.29399999976 7194052.335099999 0, 464892.29399999976 7194057.535100002 0, 464887.0939999996 7194057.535100002 0, 464887.0939999996 7194062.735100001 0, 464892.29399999976 7194062.735100001 0, 464913.0939999996 7194057.535100002 0, 464913.0939999996 7194052.335099999 0, 464907.8940000003 7194052.335099999 0, 464907.8940000003 7194047.1351 0))",,,216.3200000469759,7194056.018433333,464900.52733333374
4205,0.748002,Deciduous Forest,"POLYGON Z ((465011.8940000003 7194041.9351 0, 465006.69400000013 7194041.9351 0, 465006.69400000013 7194047.1351 0, 465001.49399999995 7194047.1351 0, 465001.49399999995 7194052.335099999 0, 465006.69400000013 7194052.335099999 0, 465006.69400000013 7194057.535100002 0, 465011.8940000003 7194057.535100002 0, 465017.0939999996 7194057.535100002 0, 465017.0939999996 7194052.335099999 0, 465017.0939999996 7194047.1351 0, 465011.8940000003 7194047.1351 0, 465011.8940000003 7194041.9351 0))",,,162.24000001162293,7194050.601766666,465010.16066666704
4206,0.708814,Deciduous Forest,"POLYGON Z ((465027.49399999995 7194057.535100002 0, 465027.49399999995 7194052.335099999 0, 465017.0939999996 7194052.335099999 0, 465017.0939999996 7194057.535100002 0, 465027.49399999995 7194057.535100002 0))",,,54.080000032931565,7194054.935100001,465022.29399999976
4207,0.744852,Deciduous Forest,"POLYGON Z ((465032.69400000013 7194036.735100001 0, 465032.69400000013 7194041.9351 0, 465022.29399999976 7194041.9351 0, 465022.29399999976 7194047.1351 0, 465017.0939999996 7194047.1351 0, 465017.0939999996 7194052.335099999 0, 465027.49399999995 7194052.335099999 0, 465027.49399999995 7194057.535100002 0, 465032.69400000013 7194057.535100002 0, 465032.69400000013 7194047.1351 0, 465037.8940000003 7194047.1351 0, 465037.8940000003 7194041.9351 0, 465037.8940000003 7194036.735100001 0, 465032.69400000013 7194036.735100001 0))",,,216.31999999612574,7194047.1351000015,465028.7940000001
4208,0.782183,Deciduous Forest,"POLYGON Z ((465230.29399999976 7194052.335099999 0, 465230.29399999976 7194047.1351 0, 465225.0939999996 7194047.1351 0, 465219.8940000003 7194047.1351 0, 465219.8940000003 7194057.535100002 0, 465225.0939999996 7194057.535100002 0, 465225.0939999996 7194052.335099999 0, 465230.29399999976 7194052.335099999 0))",,,81.12000000096856,7194051.468433334,465224.227333333
4209,0.692665,Deciduous Forest,"POLYGON Z ((465266.69400000013 7194047.1351 0, 465256.29399999976 7194047.1351 0, 465256.29399999976 7194062.735100001 0, 465261.49399999995 7194062.735100001 0, 465261.49399999995 7194057.535100002 0, 465271.8940000003 7194057.535100002 0, 465271.8940000003 7194047.1351 0, 465266.69400000013 7194047.1351 0))",,,189.2800000377744,7194053.449385715,465263.35114285746
4210,0.775285,Deciduous Forest,"POLYGON Z ((465303.0939999996 7194031.535100002 0, 465303.0939999996 7194026.335099999 0, 465297.8940000003 7194026.335099999 0, 465292.69400000013 7194026.335099999 0, 465292.69400000013 7194031.535100002 0, 465282.29399999976 7194031.535100002 0, 465282.29399999976 7194036.735100001 0, 465271.8940000003 7194041.9351 0, 465266.69400000013 7194041.9351 0, 465266.69400000013 7194047.1351 0, 465271.8940000003 7194047.1351 0, 465271.8940000003 7194057.535100002 0, 465277.0939999996 7194057.535100002 0, 465287.49399999995 7194057.535100002 0, 465287.49399999995 7194052.335099999 0, 465292.69400000013 7194052.335099999 0, 465292.69400000013 7194041.9351 0, 465303.0939999996 7194041.9351 0, 465303.0939999996 7194036.735100001 0, 465303.0939999996 7194031.535100002 0))",,,621.9199999985473,7194042.53799855,465286.21284057974
4211,0.802763,Deciduous Forest,"POLYGON Z ((465391.49399999995 7194052.335099999 0, 465381.0939999996 7194052.335099999 0, 465381.0939999996 7194047.1351 0, 465375.8940000003 7194047.1351 0, 465365.49399999995 7194047.1351 0, 465365.49399999995 7194052.335099999 0, 465370.69400000013 7194052.335099999 0, 465370.69400000013 7194057.535100002 0, 465391.49399999995 7194057.535100002 0, 465391.49399999995 7194052.335099999 0))",,,189.2800000474602,7194052.706528573,465377.7511428585
4212,0.820996,Deciduous Forest,"POLYGON Z ((465396.69400000013 7194041.9351 0, 465391.49399999995 7194041.9351 0, 465391.49399999995 7194052.335099999 0, 465391.49399999995 7194057.535100002 0, 465396.69400000013 7194057.535100002 0, 465396.69400000013 7194052.335099999 0, 465401.8940000003 7194052.335099999 0, 465401.8940000003 7194047.1351 0, 465396.69400000013 7194047.1351 0, 465396.69400000013 7194041.9351 0))",,,108.16000000774861,7194049.7351,465395.3939999999
4213,0.712245,Evergreen Forest,"POLYGON Z ((464892.29399999976 7194052.335099999 0, 464902.69400000013 7194052.335099999 0, 464902.69400000013 7194047.1351 0, 464892.29399999976 7194047.1351 0, 464892.29399999976 7194052.335099999 0))",,,54.07999999418855,7194049.735099998,464897.49399999995
4214,0.727637,Evergreen Forest,"POLYGON Z ((464907.8940000003 7194036.735100001 0, 464907.8940000003 7194047.1351 0, 464907.8940000003 7194052.335099999 0, 464913.0939999996 7194052.335099999 0, 464918.29399999976 7194052.335099999 0, 464918.29399999976 7194036.735100001 0, 464907.8940000003 7194036.735100001 0))",,,162.239999968037,7194044.535099999,464913.0940000001
4215,0.730896,Deciduous Forest,"POLYGON Z ((464985.8940000003 7194036.735100001 0, 464980.69400000013 7194036.735100001 0, 464970.29399999976 7194036.735100001 0, 464970.29399999976 7194047.1351 0, 464975.49399999995 7194047.1351 0, 464980.69400000013 7194057.535100002 0, 464985.8940000003 7194057.535100002 0, 464996.29399999976 7194057.535100002 0, 464996.29399999976 7194052.335099999 0, 464991.0939999996 7194052.335099999 0, 464985.8940000003 7194041.9351 0, 464985.8940000003 7194036.735100001 0))",,,324.4800000232458,7194047.1351000015,464981.99400000094
4216,0.762881,Deciduous Forest,"POLYGON Z ((464996.29399999976 7194031.535100002 0, 464991.0939999996 7194031.535100002 0, 464991.0939999996 7194036.735100001 0, 464985.8940000003 7194036.735100001 0, 464985.8940000003 7194041.9351 0, 464991.0939999996 7194052.335099999 0, 464996.29399999976 7194052.335099999 0, 465001.49399999995 7194052.335099999 0, 465001.49399999995 7194047.1351 0, 465001.49399999995 7194041.9351 0, 464996.29399999976 7194041.9351 0, 464996.29399999976 7194031.535100002 0))",,,216.31999996706844,7194043.3434333345,464993.80233333324
4217,0.785284,Deciduous Forest,"POLYGON Z ((465084.69400000013 7194047.1351 0, 465074.29399999976 7194047.1351 0, 465074.29399999976 7194052.335099999 0, 465079.49399999995 7194052.335099999 0, 465084.69400000013 7194052.335099999 0, 465084.69400000013 7194047.1351 0))",,,54.07999999418855,7194049.735099999,465079.49399999995
4218,0.678413,Deciduous Forest,"POLYGON Z ((465110.69400000013 7194041.9351 0, 465110.69400000013 7194047.1351 0, 465110.69400000013 7194052.335099999 0, 465115.8940000003 7194052.335099999 0, 465115.8940000003 7194047.1351 0, 465115.8940000003 7194041.9351 0, 465110.69400000013 7194041.9351 0))",,,54.07999999418855,7194047.135099999,465113.2940000003
4219,0.737161,Deciduous Forest,"POLYGON Z ((465126.29399999976 7194047.1351 0, 465115.8940000003 7194047.1351 0, 465115.8940000003 7194052.335099999 0, 465121.0939999996 7194052.335099999 0, 465126.29399999976 7194052.335099999 0, 465126.29399999976 7194047.1351 0))",,,54.07999998934567,7194049.7351,465121.0940000001
4220,0.770641,Deciduous Forest,"POLYGON Z ((465136.69400000013 7194047.1351 0, 465136.69400000013 7194041.9351 0, 465131.49399999995 7194041.9351 0, 465131.49399999995 7194047.1351 0, 465126.29399999976 7194047.1351 0, 465126.29399999976 7194052.335099999 0, 465136.69400000013 7194052.335099999 0, 465136.69400000013 7194047.1351 0))",,,81.11999999128282,7194048.001766666,465132.3606666666
4221,0.794446,Deciduous Forest,"POLYGON Z ((465188.69400000013 7194041.9351 0, 465183.49399999995 7194041.9351 0, 465183.49399999995 7194052.335099999 0, 465178.29399999976 7194052.335099999 0, 465178.29399999976 7194057.535100002 0, 465183.49399999995 7194057.535100002 0, 465188.69400000013 7194057.535100002 0, 465188.69400000013 7194052.335099999 0, 465193.8940000003 7194052.335099999 0, 465193.8940000003 7194047.1351 0, 465188.69400000013 7194047.1351 0, 465188.69400000013 7194041.9351 0))",,,135.2000000242144,7194050.7751,465186.0939999992
4222,0.735836,Deciduous Forest,"POLYGON Z ((465193.8940000003 7194036.735100001 0, 465193.8940000003 7194041.9351 0, 465188.69400000013 7194041.9351 0, 465188.69400000013 7194047.1351 0, 465193.8940000003 7194047.1351 0, 465193.8940000003 7194052.335099999 0, 465193.8940000003 7194057.535100002 0, 465199.0939999996 7194057.535100002 0, 465219.8940000003 7194057.535100002 0, 465219.8940000003 7194047.1351 0, 465214.69400000013 7194047.1351 0, 465214.69400000013 7194041.9351 0, 465209.49399999995 7194041.9351 0, 465199.0939999996 7194041.9351 0, 465199.0939999996 7194036.735100001 0, 465193.8940000003 7194036.735100001 0))",,,432.64000003099443,7194049.085100002,465204.6190000008
4223,0.796416,Deciduous Forest,"POLYGON Z ((465245.8940000003 7194047.1351 0, 465245.8940000003 7194041.9351 0, 465235.49399999995 7194041.9351 0, 465235.49399999995 7194052.335099999 0, 465245.8940000003 7194052.335099999 0, 465245.8940000003 7194047.1351 0))",,,108.1599999883771,7194047.135099999,465240.69400000013
4224,0.798764,Deciduous Forest,"POLYGON Z ((465313.49399999995 7194036.735100001 0, 465313.49399999995 7194041.9351 0, 465308.29399999976 7194041.9351 0, 465308.29399999976 7194052.335099999 0, 465318.69400000013 7194052.335099999 0, 465318.69400000013 7194047.1351 0, 465323.8940000003 7194047.1351 0, 465323.8940000003 7194041.9351 0, 465318.69400000013 7194041.9351 0, 465318.69400000013 7194036.735100001 0, 465313.49399999995 7194036.735100001 0))",,,162.23999998256568,7194045.401766666,465315.22733333334
4225,0.797377,Deciduous Forest,"POLYGON Z ((465344.69400000013 7194047.1351 0, 465344.69400000013 7194036.735100001 0, 465339.49399999995 7194036.735100001 0, 465334.29399999976 7194036.735100001 0, 465334.29399999976 7194041.9351 0, 465323.8940000003 7194041.9351 0, 465323.8940000003 7194047.1351 0, 465323.8940000003 7194052.335099999 0, 465329.0939999996 7194052.335099999 0, 465339.49399999995 7194052.335099999 0, 465344.69400000013 7194052.335099999 0, 465344.69400000013 7194047.1351 0))",,,270.399999961257,7194045.575099998,465335.33400000015
4226,0.811231,Deciduous Forest,"POLYGON Z ((465381.0939999996 7194031.535100002 0, 465370.69400000013 7194031.535100002 0, 465370.69400000013 7194036.735100001 0, 465375.8940000003 7194036.735100001 0, 465375.8940000003 7194047.1351 0, 465381.0939999996 7194047.1351 0, 465381.0939999996 7194052.335099999 0, 465391.49399999995 7194052.335099999 0, 465391.49399999995 7194041.9351 0, 465386.29399999976 7194041.9351 0, 465381.0939999996 7194036.735100001 0, 465381.0939999996 7194031.535100002 0))",,,229.8399999607727,7194042.444903923,465381.80772549025
4227,0.717976,Evergreen Forest,"POLYGON Z ((464892.29399999976 7194031.535100002 0, 464892.29399999976 7194041.9351 0, 464892.29399999976 7194047.1351 0, 464902.69400000013 7194047.1351 0, 464907.8940000003 7194047.1351 0, 464907.8940000003 7194036.735100001 0, 464907.8940000003 7194031.535100002 0, 464897.49399999995 7194031.535100002 0, 464892.29399999976 7194031.535100002 0))",,,243.35999997384846,7194039.335100002,464900.09400000004
4228,0.74657,Shrubland,"POLYGON Z ((464949.49399999995 7194041.9351 0, 464949.49399999995 7194036.735100001 0, 464933.8940000003 7194041.9351 0, 464933.8940000003 7194047.1351 0, 464944.29399999976 7194047.1351 0, 464944.29399999976 7194041.9351 0, 464949.49399999995 7194041.9351 0))",,,94.63999998256566,7194042.677957142,464941.32257142867
